"","airline","source_city","departure_time","stops","arrival_time","destination_city","class","duration","days_left","price"
"187151","1","1","4","0","0","2","1","27.83","47","3234"
"187293","1","1","4","0","0","2","1","27.83","48","3234"
"187432","1","1","4","0","0","2","1","27.83","49","3234"
"193861","1","1","5","0","3","0","1","27.83","2","17433"
"193935","1","1","5","0","3","0","1","27.83","3","19533"
"194001","1","1","5","1","3","0","1","27.83","4","14388"
"194080","1","1","5","0","3","0","1","27.83","5","14388"
"194151","1","1","5","0","3","0","1","27.83","6","15753"
"218859","1","2","2","0","5","4","0","27.83","46","42212"
"219162","1","2","4","0","0","3","0","27.83","2","50718"
"219916","1","2","4","0","0","3","0","27.83","16","44704"
"221534","1","2","4","0","0","3","0","27.83","44","44704"
"225131","1","5","2","0","5","2","0","27.83","3","54949"
"225256","5","5","2","0","5","2","0","27.83","4","85789"
"264987","5","4","1","0","4","5","0","27.83","16","59254"
"265503","5","4","1","0","4","5","0","27.83","23","65632"
"265517","5","4","1","0","4","5","0","27.83","23","75443"
"266002","5","4","1","0","4","5","0","27.83","30","65632"
"266495","5","4","1","0","4","5","0","27.83","37","59254"
"266985","5","4","1","0","4","5","0","27.83","44","59254"
"270281","1","4","0","0","2","3","0","27.83","2","54840"
"270307","1","4","0","0","2","3","0","27.83","3","53183"
"270400","1","4","0","0","2","3","0","27.83","5","52063"
"272362","1","4","2","0","5","3","0","27.83","45","49151"
"272467","1","4","2","0","5","3","0","27.83","47","49151"
"272568","1","4","2","0","5","3","0","27.83","49","49151"
"280327","1","3","2","0","5","0","0","27.83","2","59367"
"281250","1","3","2","0","5","0","0","27.83","19","56590"
"281536","1","3","2","0","5","0","0","27.83","24","56590"
"293424","1","1","5","0","3","0","0","27.83","2","65309"
"293455","1","1","5","0","3","0","0","27.83","3","64189"
"1423","1","2","2","0","5","5","1","27.75","9","15195"
"2884","1","2","2","0","5","5","1","27.75","16","7021"
"4403","1","2","2","0","5","5","1","27.75","23","6181"
"5930","1","2","2","0","5","5","1","27.75","30","6181"
"7432","1","2","2","0","5","5","1","27.75","37","6181"
"8934","1","2","2","0","5","5","1","27.75","44","6181"
"9765","1","2","2","0","5","5","1","27.75","48","6181"
"10205","1","2","0","0","2","0","1","27.75","2","19343"
"10366","1","2","0","0","2","0","1","27.75","3","18608"
"10530","5","2","2","0","5","0","1","27.75","4","12222"
"10883","1","2","0","0","2","0","1","27.75","6","11783"
"10887","5","2","2","0","5","0","1","27.75","6","12222"
"11062","1","2","0","0","2","0","1","27.75","7","11783"
"11068","5","2","2","0","5","0","1","27.75","7","12401"
"11262","1","2","0","0","2","0","1","27.75","8","12150"
"11405","1","2","0","0","2","0","1","27.75","9","12150"
"11422","5","2","2","0","5","0","1","27.75","9","14767"
"11576","1","2","0","0","2","0","1","27.75","10","11783"
"11608","5","2","2","0","5","0","1","27.75","10","13874"
"12057","5","2","2","0","5","0","1","27.75","12","12401"
"12243","1","2","0","0","2","0","1","27.75","13","10890"
"12252","5","2","2","0","5","0","1","27.75","13","12222"
"12464","1","2","0","0","2","0","1","27.75","14","10890"
"12654","1","2","0","0","2","0","1","27.75","15","5504"
"12849","1","2","0","0","2","0","1","27.75","16","5504"
"13060","1","2","0","0","2","0","1","27.75","17","5504"
"13743","1","2","0","0","2","0","1","27.75","20","5504"
"13968","1","2","0","0","2","0","1","27.75","21","5504"
"14188","1","2","0","0","2","0","1","27.75","22","5504"
"14395","1","2","0","0","2","0","1","27.75","23","5504"
"14625","1","2","0","0","2","0","1","27.75","24","5504"
"15293","1","2","0","0","2","0","1","27.75","27","5504"
"15509","1","2","0","0","2","0","1","27.75","28","5504"
"15727","1","2","0","0","2","0","1","27.75","29","5504"
"15959","1","2","0","0","2","0","1","27.75","30","6286"
"16175","1","2","0","0","2","0","1","27.75","31","5504"
"16832","1","2","0","0","2","0","1","27.75","34","5504"
"17042","1","2","0","0","2","0","1","27.75","35","5504"
"17263","1","2","0","0","2","0","1","27.75","36","5504"
"17479","1","2","0","0","2","0","1","27.75","37","5504"
"17701","1","2","0","0","2","0","1","27.75","38","5504"
"18369","1","2","0","0","2","0","1","27.75","41","5504"
"18589","1","2","0","0","2","0","1","27.75","42","5504"
"18811","1","2","0","0","2","0","1","27.75","43","5504"
"19010","1","2","0","0","2","0","1","27.75","44","5504"
"19242","1","2","0","0","2","0","1","27.75","45","5504"
"19874","1","2","0","0","2","0","1","27.75","48","5504"
"20120","1","2","0","0","2","0","1","27.75","49","6764"
"28055","1","2","4","0","0","4","1","27.75","45","7366"
"28585","1","2","4","0","0","4","1","27.75","48","7570"
"28765","1","2","4","0","0","4","1","27.75","49","7366"
"28794","1","2","2","0","5","3","1","27.75","1","9840"
"28889","1","2","2","0","5","3","1","27.75","2","9840"
"28949","1","2","2","0","5","3","1","27.75","3","9840"
"29063","1","2","2","0","5","3","1","27.75","4","9840"
"29179","1","2","2","0","5","3","1","27.75","5","9840"
"29193","5","2","2","0","5","3","1","27.75","5","11508"
"29208","5","2","2","0","5","3","1","27.75","5","13874"
"29210","5","2","2","0","5","3","1","27.75","5","14186"
"29287","1","2","2","0","5","3","1","27.75","6","9840"
"29414","1","2","2","0","5","3","1","27.75","7","9840"
"29524","1","2","2","0","5","3","1","27.75","8","9840"
"29643","1","2","2","0","5","3","1","27.75","9","10155"
"29752","1","2","2","0","5","3","1","27.75","10","10155"
"29900","1","2","2","0","5","3","1","27.75","11","9840"
"30037","1","2","2","0","5","3","1","27.75","12","10155"
"30052","5","2","2","0","5","3","1","27.75","12","11643"
"30066","5","2","2","0","5","3","1","27.75","12","13874"
"30071","5","2","2","0","5","3","1","27.75","12","14186"
"30156","1","2","2","0","5","3","1","27.75","13","9840"
"30271","1","2","2","0","5","3","1","27.75","14","8318"
"30368","1","2","2","0","5","3","1","27.75","15","4524"
"30504","1","2","2","0","5","3","1","27.75","16","4524"
"30631","1","2","2","0","5","3","1","27.75","17","4209"
"30787","1","2","2","0","5","3","1","27.75","18","4209"
"30924","1","2","2","0","5","3","1","27.75","19","4209"
"31210","1","2","2","0","5","3","1","27.75","21","4209"
"31495","1","2","2","0","5","3","1","27.75","23","4209"
"31641","1","2","2","0","5","3","1","27.75","24","4209"
"31945","1","2","2","0","5","3","1","27.75","26","4209"
"32223","1","2","2","0","5","3","1","27.75","28","4209"
"32519","1","2","2","0","5","3","1","27.75","30","4209"
"32666","1","2","2","0","5","3","1","27.75","31","4209"
"32958","1","2","2","0","5","3","1","27.75","33","4209"
"33225","1","2","2","0","5","3","1","27.75","35","4209"
"33514","1","2","2","0","5","3","1","27.75","37","4209"
"33651","1","2","2","0","5","3","1","27.75","38","4209"
"33970","1","2","2","0","5","3","1","27.75","40","4209"
"34252","1","2","2","0","5","3","1","27.75","42","4209"
"34388","1","2","2","0","5","3","1","27.75","43","4209"
"35587","5","2","4","1","4","1","1","27.75","3","18757"
"63354","1","5","2","1","5","4","1","27.75","12","12855"
"63890","1","5","2","1","5","4","1","27.75","15","11931"
"64082","1","5","2","1","5","4","1","27.75","16","7857"
"70326","1","5","0","0","2","3","1","27.75","1","8508"
"70407","1","5","0","0","2","3","1","27.75","2","7584"
"70643","1","5","0","0","2","3","1","27.75","4","7584"
"70888","1","5","0","0","2","3","1","27.75","6","7584"
"94054","1","0","2","0","5","5","1","27.75","1","9277"
"94172","1","0","2","0","5","5","1","27.75","2","9277"
"94242","5","0","2","0","5","5","1","27.75","2","20728"
"94295","1","0","2","0","5","5","1","27.75","3","9277"
"94331","1","0","2","1","5","5","1","27.75","3","11545"
"94357","5","0","2","0","5","5","1","27.75","3","15583"
"95218","1","0","2","0","5","5","1","27.75","9","9277"
"96143","1","0","2","0","5","5","1","27.75","14","9277"
"97478","1","0","2","0","5","5","1","27.75","21","6158"
"109755","1","0","1","0","4","3","1","27.75","2","12385"
"111605","1","0","1","1","4","3","1","27.75","18","6515"
"112496","1","0","1","1","4","3","1","27.75","25","6515"
"113389","1","0","1","1","4","3","1","27.75","32","6515"
"114271","1","0","1","1","4","3","1","27.75","39","6515"
"119887","5","4","4","0","0","2","1","27.75","2","24501"
"159829","1","3","2","0","2","5","1","27.75","12","7774"
"173924","1","3","4","0","0","4","1","27.75","29","9873"
"173957","1","3","4","0","0","4","1","27.75","30","4758"
"174182","1","3","4","0","0","4","1","27.75","31","8679"
"174777","1","3","4","0","0","4","1","27.75","37","4758"
"174862","1","3","4","0","0","4","1","27.75","37","9204"
"175605","1","3","4","0","0","4","1","27.75","43","8679"
"175740","1","3","4","0","0","4","1","27.75","44","8679"
"206748","1","2","2","0","5","5","0","27.75","2","56081"
"206839","1","2","2","0","5","5","0","27.75","3","54284"
"207506","1","2","2","0","5","5","0","27.75","9","53164"
"208270","1","2","2","0","5","5","0","27.75","16","53164"
"209051","1","2","2","0","5","5","0","27.75","23","53164"
"209835","1","2","2","0","5","5","0","27.75","30","53164"
"210619","1","2","2","0","5","5","0","27.75","37","53164"
"211410","1","2","2","0","5","5","0","27.75","44","53164"
"211632","1","2","2","0","5","5","0","27.75","46","53164"
"211849","1","2","2","0","5","5","0","27.75","48","53164"
"218815","1","2","4","0","0","4","0","27.75","45","57405"
"219014","1","2","4","0","0","4","0","27.75","48","57405"
"219086","1","2","4","0","0","4","0","27.75","49","57405"
"219154","1","2","2","0","5","3","0","27.75","2","44462"
"219196","1","2","2","0","5","3","0","27.75","3","42782"
"219245","1","2","2","0","5","3","0","27.75","4","39321"
"219295","1","2","2","0","5","3","0","27.75","5","39321"
"219354","1","2","2","0","5","3","0","27.75","6","39321"
"219410","1","2","2","0","5","3","0","27.75","7","39321"
"219463","1","2","2","0","5","3","0","27.75","8","39321"
"219524","1","2","2","0","5","3","0","27.75","9","39321"
"219576","1","2","2","0","5","3","0","27.75","10","39321"
"219639","1","2","2","0","5","3","0","27.75","11","39321"
"219696","1","2","2","0","5","3","0","27.75","12","39321"
"219746","1","2","2","0","5","3","0","27.75","13","39321"
"219803","1","2","2","0","5","3","0","27.75","14","39321"
"219853","1","2","2","0","5","3","0","27.75","15","39321"
"219912","1","2","2","0","5","3","0","27.75","16","39321"
"219968","1","2","2","0","5","3","0","27.75","17","39321"
"220087","1","2","2","0","5","3","0","27.75","19","39321"
"220199","1","2","2","0","5","3","0","27.75","21","39321"
"220316","1","2","2","0","5","3","0","27.75","23","39321"
"220374","1","2","2","0","5","3","0","27.75","24","39321"
"220490","1","2","2","0","5","3","0","27.75","26","39321"
"220602","1","2","2","0","5","3","0","27.75","28","39321"
"220719","1","2","2","0","5","3","0","27.75","30","39321"
"220775","1","2","2","0","5","3","0","27.75","31","39321"
"220895","1","2","2","0","5","3","0","27.75","33","39321"
"221005","1","2","2","0","5","3","0","27.75","35","39321"
"221124","1","2","2","0","5","3","0","27.75","37","39321"
"221182","1","2","2","0","5","3","0","27.75","38","39321"
"221300","1","2","2","0","5","3","0","27.75","40","39321"
"221412","1","2","2","0","5","3","0","27.75","42","39321"
"221464","1","2","2","0","5","3","0","27.75","43","39321"
"225221","5","5","4","0","0","2","0","27.75","4","51372"
"277250","1","3","2","0","2","5","0","27.75","2","51000"
"283869","1","3","4","0","0","4","0","27.75","21","48795"
"283966","1","3","4","0","0","4","0","27.75","23","48795"
"284241","1","3","4","0","0","4","0","27.75","28","48795"
"284344","1","3","4","0","0","4","0","27.75","30","48795"
"284615","1","3","4","0","0","4","0","27.75","35","48795"
"284715","1","3","4","0","0","4","0","27.75","37","48795"
"284984","1","3","4","0","0","4","0","27.75","42","48795"
"285345","1","3","4","0","0","4","0","27.75","49","48795"
"20740","1","2","2","0","5","4","1","27.67","5","13410"
"20900","1","2","2","0","5","4","1","27.67","6","12990"
"22466","1","2","2","0","5","4","1","27.67","15","6120"
"22805","1","2","2","0","5","4","1","27.67","17","5591"
"23811","1","2","2","0","5","4","1","27.67","22","6311"
"24145","1","2","2","0","5","4","1","27.67","24","5805"
"24524","1","2","2","0","5","4","1","27.67","26","5805"
"25377","1","2","2","0","5","4","1","27.67","31","5276"
"27612","1","2","2","0","5","4","1","27.67","43","4933"
"43099","5","5","1","0","4","2","1","27.67","1","22061"
"43110","5","5","0","0","2","2","1","27.67","1","25683"
"43184","5","5","1","0","4","2","1","27.67","2","14133"
"94971","1","0","1","1","4","5","1","27.67","7","11545"
"96554","1","0","1","0","4","5","1","27.67","16","6677"
"119739","5","4","4","0","0","2","1","27.67","1","15414"
"119833","5","4","4","0","0","2","1","27.67","2","13524"
"135680","1","4","5","0","3","0","1","27.67","2","13524"
"135712","5","4","1","0","4","0","1","27.67","2","19089"
"135776","1","4","5","0","3","0","1","27.67","3","13524"
"135787","5","4","1","0","4","0","1","27.67","3","16359"
"135896","5","4","1","0","4","0","1","27.67","4","13728"
"135903","1","4","5","0","3","0","1","27.67","4","13524"
"136003","5","4","1","0","4","0","1","27.67","5","13014"
"136363","5","4","1","0","4","0","1","27.67","8","11853"
"136478","5","4","1","0","4","0","1","27.67","9","13728"
"136495","1","4","5","0","3","0","1","27.67","9","13524"
"136769","5","4","1","0","4","0","1","27.67","11","12389"
"137494","1","4","5","0","3","0","1","27.67","16","7053"
"137627","1","4","5","0","3","0","1","27.67","17","7053"
"137656","5","4","1","1","4","0","1","27.67","17","8321"
"138416","1","4","5","0","3","0","1","27.67","22","7053"
"138552","1","4","5","0","3","0","1","27.67","23","7053"
"138568","5","4","1","1","4","0","1","27.67","23","8111"
"138691","1","4","5","0","3","0","1","27.67","24","7053"
"138708","5","4","1","1","4","0","1","27.67","24","8111"
"139623","1","4","5","0","3","0","1","27.67","30","7053"
"140798","1","4","5","0","3","0","1","27.67","38","7053"
"141123","1","4","5","0","3","0","1","27.67","40","7053"
"158619","1","3","1","0","4","5","1","27.67","2","15702"
"158952","1","3","1","0","4","5","1","27.67","5","13276"
"159389","1","3","1","0","4","5","1","27.67","9","8236"
"159828","1","3","1","0","4","5","1","27.67","12","7774"
"159897","1","3","1","0","4","5","1","27.67","12","13276"
"160465","1","3","1","0","4","5","1","27.67","16","5699"
"162506","1","3","1","0","4","5","1","27.67","29","4783"
"163298","1","3","1","0","4","5","1","27.67","34","4783"
"163455","1","3","1","0","4","5","1","27.67","35","4783"
"163601","1","3","1","0","4","5","1","27.67","36","4363"
"164237","1","3","1","0","4","5","1","27.67","40","4363"
"164389","1","3","1","0","4","5","1","27.67","41","4363"
"164553","1","3","1","0","4","5","1","27.67","42","4363"
"164708","1","3","1","0","4","5","1","27.67","43","4363"
"165578","1","3","5","0","3","0","1","27.67","1","22933"
"177561","1","3","0","1","2","1","1","27.67","17","10570"
"215890","1","2","2","0","5","4","0","27.67","2","57790"
"215932","1","2","2","0","5","4","0","27.67","3","56670"
"215996","1","2","2","0","5","4","0","27.67","4","53209"
"225070","5","5","1","0","4","2","0","27.67","2","57856"
"261428","5","4","4","0","0","2","0","27.67","4","74015"
"267359","1","4","5","0","3","0","0","27.67","2","63218"
"267389","1","4","5","0","3","0","0","27.67","3","62098"
"267400","5","4","1","0","4","0","0","27.67","3","71058"
"267513","1","4","5","0","3","0","0","27.67","5","60978"
"267766","1","4","5","0","3","0","0","27.67","9","60978"
"287733","5","1","5","0","3","2","0","27.67","4","57920"
"246","5","2","4","0","0","5","1","27.58","2","24488"
"383","5","2","4","0","0","5","1","27.58","3","21285"
"495","5","2","4","0","0","5","1","27.58","4","11625"
"715","5","2","4","0","0","5","1","27.58","5","13830"
"918","5","2","4","0","0","5","1","27.58","6","23700"
"1103","5","2","4","0","0","5","1","27.58","7","24488"
"1285","5","2","4","0","0","5","1","27.58","8","28058"
"1631","5","2","4","0","0","5","1","27.58","10","19290"
"1818","5","2","4","0","0","5","1","27.58","11","12885"
"2038","5","2","4","0","0","5","1","27.58","12","12570"
"2249","5","2","4","0","0","5","1","27.58","13","12885"
"4868","5","2","4","0","0","5","1","27.58","25","8805"
"6387","5","2","4","0","0","5","1","27.58","32","9120"
"6814","5","2","4","0","0","5","1","27.58","34","19185"
"7240","5","2","4","0","0","5","1","27.58","36","14355"
"7884","5","2","4","0","0","5","1","27.58","39","8805"
"9319","5","2","4","0","0","5","1","27.58","46","5907"
"9577","5","2","4","0","0","5","1","27.58","47","8805"
"9730","5","2","4","0","0","5","1","27.58","48","5907"
"9737","1","2","2","0","5","5","1","27.58","48","5885"
"9981","5","2","4","0","0","5","1","27.58","49","10281"
"20183","1","2","2","0","5","4","1","27.58","1","13318"
"20280","1","2","2","0","5","4","1","27.58","2","11113"
"20557","1","2","2","0","5","4","1","27.58","4","10483"
"20577","1","2","4","0","0","4","1","27.58","4","12150"
"20728","1","2","4","0","0","4","1","27.58","5","12150"
"20893","1","2","4","0","0","4","1","27.58","6","12150"
"21042","1","2","2","0","5","4","1","27.58","7","10483"
"21061","1","2","4","0","0","4","1","27.58","7","12150"
"21198","1","2","2","0","5","4","1","27.58","8","9538"
"21217","1","2","4","0","0","4","1","27.58","8","12150"
"21346","1","2","2","0","5","4","1","27.58","9","9538"
"21358","1","2","4","0","0","4","1","27.58","9","12150"
"21508","1","2","2","0","5","4","1","27.58","10","11323"
"21696","1","2","2","0","5","4","1","27.58","11","9853"
"21716","1","2","4","0","0","4","1","27.58","11","12150"
"21914","1","2","4","0","0","4","1","27.58","12","12150"
"22095","1","2","4","0","0","4","1","27.58","13","12150"
"22271","1","2","4","0","0","4","1","27.58","14","8864"
"22282","1","2","2","0","5","4","1","27.58","14","9538"
"22409","1","2","4","0","0","4","1","27.58","15","4979"
"22488","1","2","2","0","5","4","1","27.58","15","7249"
"22589","1","2","4","0","0","4","1","27.58","16","4559"
"22690","1","2","2","0","5","4","1","27.58","16","7249"
"22782","1","2","4","0","0","4","1","27.58","17","4559"
"22884","1","2","2","0","5","4","1","27.58","17","7249"
"22982","1","2","4","0","0","4","1","27.58","18","4559"
"23091","1","2","2","0","5","4","1","27.58","18","7249"
"23174","1","2","4","0","0","4","1","27.58","19","4559"
"23361","1","2","4","0","0","4","1","27.58","20","4559"
"23549","1","2","4","0","0","4","1","27.58","21","4559"
"23653","1","2","2","0","5","4","1","27.58","21","7249"
"23747","1","2","4","0","0","4","1","27.58","22","4559"
"23839","1","2","2","0","5","4","1","27.58","22","7249"
"23926","1","2","4","0","0","4","1","27.58","23","4559"
"24023","1","2","2","0","5","4","1","27.58","23","7522"
"24111","1","2","4","0","0","4","1","27.58","24","4559"
"24229","1","2","2","0","5","4","1","27.58","24","8509"
"24304","1","2","4","0","0","4","1","27.58","25","4559"
"24416","1","2","2","0","5","4","1","27.58","25","7249"
"24496","1","2","4","0","0","4","1","27.58","26","4559"
"24776","1","2","4","0","0","4","1","27.58","28","4559"
"24971","1","2","4","0","0","4","1","27.58","29","4559"
"25072","1","2","2","0","5","4","1","27.58","29","7249"
"25166","1","2","4","0","0","4","1","27.58","30","4559"
"25349","1","2","4","0","0","4","1","27.58","31","4559"
"25442","1","2","2","0","5","4","1","27.58","31","7522"
"25543","1","2","4","0","0","4","1","27.58","32","4559"
"25640","1","2","2","0","5","4","1","27.58","32","7249"
"25725","1","2","4","0","0","4","1","27.58","33","4559"
"25907","1","2","4","0","0","4","1","27.58","34","4559"
"26078","1","2","4","0","0","4","1","27.58","35","4559"
"26273","1","2","4","0","0","4","1","27.58","36","4559"
"26382","1","2","2","0","5","4","1","27.58","36","7249"
"26456","1","2","4","0","0","4","1","27.58","37","4559"
"26628","1","2","4","0","0","4","1","27.58","38","4559"
"26744","1","2","2","0","5","4","1","27.58","38","7522"
"26849","1","2","4","0","0","4","1","27.58","39","4559"
"27036","1","2","4","0","0","4","1","27.58","40","4559"
"27225","1","2","4","0","0","4","1","27.58","41","4559"
"27412","1","2","4","0","0","4","1","27.58","42","4559"
"27603","1","2","4","0","0","4","1","27.58","43","4559"
"27692","1","2","2","0","5","4","1","27.58","43","7249"
"27787","1","2","4","0","0","4","1","27.58","44","4559"
"51679","1","5","1","0","4","2","1","27.58","44","3843"
"51895","1","5","1","0","4","2","1","27.58","45","3843"
"52110","1","5","1","0","4","2","1","27.58","46","3843"
"52314","1","5","1","0","4","2","1","27.58","47","3843"
"52525","1","5","1","0","4","2","1","27.58","48","3843"
"52730","1","5","1","0","4","2","1","27.58","49","3843"
"61549","1","5","0","0","2","4","1","27.58","1","11508"
"61637","4","5","2","0","5","4","1","27.58","2","7412"
"61678","1","5","0","0","2","4","1","27.58","2","12348"
"61760","4","5","2","0","5","4","1","27.58","3","7412"
"61893","4","5","2","0","5","4","1","27.58","4","7412"
"61952","1","5","0","0","2","4","1","27.58","4","11508"
"62054","4","5","2","0","5","4","1","27.58","5","7412"
"62136","1","5","0","0","2","4","1","27.58","5","12768"
"62203","4","5","2","0","5","4","1","27.58","6","7412"
"62276","1","5","0","0","2","4","1","27.58","6","11508"
"62368","4","5","2","0","5","4","1","27.58","7","7412"
"62433","1","5","0","0","2","4","1","27.58","7","11508"
"62536","4","5","2","0","5","4","1","27.58","8","7728"
"62631","1","5","0","0","2","4","1","27.58","8","13188"
"62701","4","5","2","0","5","4","1","27.58","9","7728"
"62766","1","5","0","0","2","4","1","27.58","9","11508"
"62866","4","5","2","0","5","4","1","27.58","10","7412"
"63056","4","5","2","0","5","4","1","27.58","11","7412"
"63155","1","5","0","0","2","4","1","27.58","11","11508"
"63246","4","5","2","0","5","4","1","27.58","12","7412"
"63347","1","5","0","0","2","4","1","27.58","12","11508"
"63436","4","5","2","0","5","4","1","27.58","13","7412"
"63525","1","5","0","0","2","4","1","27.58","13","11508"
"63615","4","5","2","0","5","4","1","27.58","14","7412"
"63729","1","5","0","1","2","4","1","27.58","14","12768"
"63796","4","5","2","0","5","4","1","27.58","15","7412"
"63813","1","5","0","0","2","4","1","27.58","15","8456"
"63965","1","5","0","0","2","4","1","27.58","16","4977"
"63976","4","5","2","0","5","4","1","27.58","16","5289"
"64188","4","5","2","0","5","4","1","27.58","17","5289"
"64364","1","5","0","0","2","4","1","27.58","18","4556"
"64391","4","5","2","0","5","4","1","27.58","18","5289"
"64561","1","5","0","0","2","4","1","27.58","19","4977"
"64577","4","5","2","0","5","4","1","27.58","19","5289"
"64739","1","5","0","0","2","4","1","27.58","20","4556"
"64766","4","5","2","0","5","4","1","27.58","20","5289"
"64919","1","5","0","0","2","4","1","27.58","21","4556"
"64948","4","5","2","0","5","4","1","27.58","21","5289"
"65107","1","5","0","0","2","4","1","27.58","22","4556"
"65136","4","5","2","0","5","4","1","27.58","22","5289"
"65303","1","5","0","0","2","4","1","27.58","23","4556"
"65324","4","5","2","0","5","4","1","27.58","23","5289"
"65513","4","5","2","0","5","4","1","27.58","24","5289"
"65694","1","5","0","0","2","4","1","27.58","25","4556"
"65717","4","5","2","0","5","4","1","27.58","25","5289"
"65885","1","5","0","0","2","4","1","27.58","26","4556"
"65911","4","5","2","0","5","4","1","27.58","26","5289"
"66078","1","5","0","0","2","4","1","27.58","27","4556"
"66107","4","5","2","0","5","4","1","27.58","27","5289"
"66249","1","5","0","0","2","4","1","27.58","28","4556"
"66280","4","5","2","0","5","4","1","27.58","28","5289"
"66446","1","5","0","0","2","4","1","27.58","29","4977"
"66465","4","5","2","0","5","4","1","27.58","29","5289"
"66634","1","5","0","0","2","4","1","27.58","30","4977"
"66647","4","5","2","0","5","4","1","27.58","30","5636"
"66913","4","5","2","0","5","4","1","27.58","31","6093"
"67035","1","5","0","0","2","4","1","27.58","32","4556"
"67119","4","5","2","0","5","4","1","27.58","32","5818"
"67236","1","5","0","0","2","4","1","27.58","33","4977"
"67322","4","5","2","0","5","4","1","27.58","33","6407"
"67432","1","5","0","0","2","4","1","27.58","34","5502"
"67502","4","5","2","0","5","4","1","27.58","34","6723"
"67564","1","5","0","0","2","4","1","27.58","35","4556"
"67696","4","5","2","0","5","4","1","27.58","35","6723"
"67766","1","5","0","0","2","4","1","27.58","36","4556"
"67855","4","5","2","0","5","4","1","27.58","36","6093"
"68027","4","5","2","0","5","4","1","27.58","37","6093"
"68055","1","5","0","0","2","4","1","27.58","37","6171"
"68202","4","5","2","0","5","4","1","27.58","38","6093"
"68346","1","5","0","0","2","4","1","27.58","39","4556"
"68390","4","5","2","0","5","4","1","27.58","39","5818"
"68548","1","5","0","0","2","4","1","27.58","40","4556"
"68586","4","5","2","0","5","4","1","27.58","40","5818"
"68741","1","5","0","0","2","4","1","27.58","41","4556"
"68765","4","5","2","0","5","4","1","27.58","41","5818"
"68914","1","5","0","0","2","4","1","27.58","42","4556"
"68954","4","5","2","0","5","4","1","27.58","42","5818"
"69105","1","5","0","0","2","4","1","27.58","43","4556"
"69140","4","5","2","0","5","4","1","27.58","43","5818"
"69382","1","5","0","0","2","4","1","27.58","44","6171"
"78338","5","5","1","1","4","1","1","27.58","9","15014"
"78347","5","5","1","1","4","1","1","27.58","9","16353"
"83657","1","5","2","0","5","1","1","27.58","46","5685"
"83920","1","5","2","0","5","1","1","27.58","48","5685"
"84045","1","5","2","0","5","1","1","27.58","49","5685"
"84050","1","5","2","0","5","1","1","27.58","49","6105"
"109167","1","0","4","0","0","4","1","27.58","46","4665"
"109438","1","0","4","0","0","4","1","27.58","48","4665"
"109914","1","0","2","0","5","3","1","27.58","4","8119"
"119209","1","0","2","1","5","1","1","27.58","44","5820"
"119974","5","4","5","0","3","2","1","27.58","4","13524"
"120663","5","4","5","0","3","2","1","27.58","9","13629"
"126805","1","4","2","0","5","2","1","27.58","45","6339"
"126936","1","4","2","0","5","2","1","27.58","46","5467"
"127111","1","4","2","0","5","2","1","27.58","47","5467"
"127269","1","4","2","0","5","2","1","27.58","48","5467"
"127433","1","4","2","0","5","2","1","27.58","49","5467"
"134905","1","4","0","0","2","5","1","27.58","45","7321"
"135252","1","4","0","0","2","5","1","27.58","47","7006"
"152106","1","4","2","0","5","1","1","27.58","44","3948"
"152214","1","4","2","0","5","1","1","27.58","45","4263"
"152488","1","4","2","0","5","1","1","27.58","49","3948"
"152763","5","3","0","0","2","2","1","27.58","4","12432"
"152767","5","3","0","0","2","2","1","27.58","4","12878"
"153910","5","3","0","0","2","2","1","27.58","14","11686"
"154052","5","3","0","0","2","2","1","27.58","15","12274"
"194493","1","1","0","0","2","0","1","27.58","11","11448"
"194713","1","1","0","0","2","0","1","27.58","14","11868"
"195262","1","1","0","0","2","0","1","27.58","21","3584"
"195618","1","1","0","0","2","0","1","27.58","25","4161"
"195876","1","1","0","0","2","0","1","27.58","28","3846"
"196175","1","1","0","0","2","0","1","27.58","31","4581"
"196230","1","1","0","0","2","0","1","27.58","32","3584"
"196488","1","1","0","0","2","0","1","27.58","35","3584"
"196780","1","1","0","0","2","0","1","27.58","38","4581"
"196843","1","1","0","0","2","0","1","27.58","39","3584"
"197101","1","1","0","0","2","0","1","27.58","42","3584"
"197372","1","1","0","0","2","0","1","27.58","45","3584"
"197459","1","1","0","0","2","0","1","27.58","46","3584"
"197557","1","1","0","0","2","0","1","27.58","47","3584"
"197643","1","1","0","0","2","0","1","27.58","48","3584"
"197732","1","1","0","0","2","0","1","27.58","49","3584"
"206784","5","2","4","0","0","5","0","27.58","2","67657"
"207041","5","2","4","0","0","5","0","27.58","5","47441"
"207198","5","2","4","0","0","5","0","27.58","6","82777"
"207306","5","2","4","0","0","5","0","27.58","7","74041"
"207610","5","2","4","0","0","5","0","27.58","10","58921"
"207726","5","2","4","0","0","5","0","27.58","11","58921"
"207816","5","2","4","0","0","5","0","27.58","12","51697"
"207911","5","2","4","0","0","5","0","27.58","13","47441"
"211419","1","2","2","0","5","5","0","27.58","44","59033"
"211535","1","2","2","0","5","5","0","27.58","45","59033"
"211602","5","2","4","0","0","5","0","27.58","46","47441"
"211644","1","2","2","0","5","5","0","27.58","46","59033"
"211712","5","2","4","0","0","5","0","27.58","47","47441"
"211752","1","2","2","0","5","5","0","27.58","47","59033"
"211819","5","2","4","0","0","5","0","27.58","48","47441"
